food_code,food_name,category,kcal_100g,protein_100g,carbs_100g,fat_100g,sugars_100g,fiber_100g
76086,"Mineral still water (Montcalm), bottled, very lightly mineralized",beverages,0.01,0.0,0.0025,0.0,0.0,0.0
76087,"Mineral still water (Montclar), bottled, lightly mineralized",beverages,0.036,0.0,0.009,0.0,0.0,0.0
76071,"Mineral still water (Néro), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76090,"Mineral still water (Ogeu), bottled, lightly mineralized",beverages,0.073,0.0,0.018,0.0,0.0,0.0
76072,"Mineral still water (Penacova), bottled, very lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76091,"Mineral still water (Prince Noir), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76033,"Mineral still water (Propiac), bottled, strongly mineralized",beverages,0.92,0.0,0.0,0.0,0.0,0.0
76038,"Mineral still water (Sail-les-Bains), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76044,"Mineral still water (St-Antonin), bottled, strongly mineralized",beverages,0.088,0.0,0.022,0.0,0.0,0.0
76050,"Mineral still water (Thonon), bottled, lightly mineralized",beverages,0.029,0.0,0.0072,0.0,0.0,0.0
76095,"Mineral still water (Treignac), bottled, very lightly mineralized",beverages,0.0051,0.0,0.0013,0.0,0.0,0.0
76078,"Mineral still water (Valvert), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76097,"Mineral still water (Vauban), bottled, averagely mineralized",beverages,0.35,0.0,0.088,0.0,0.0,0.0
76056,"Mineral still water (Vittel), bottled, averagely mineralized",beverages,0.082,0.0,0.02,0.0,0.0,0.0
76057,"Mineral still water (Volvic), bottled, lightly mineralized",beverages,0.0093,0.0,0.0023,0.0,0.0,0.0
18045,"Mineral still water, bottled (average)",beverages,0.025,0.0,0.0062,0.0,0.0,0.0
76010,"Mineral water (Celtic), bottled, very lightly mineralized",beverages,0.004,0.0,0.001,0.0,0.0,0.0
76027,"Mineral water (Mont-Roucous, bottled, very lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76029,"Mineral water (Orée du bois), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76032,"Mineral water (Plancoet), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76074,"Mineral water (San Bernardo), bottled, very lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76076,"Mineral water (Spa-Reine), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76043,"Mineral water (St-Amand), bottled, averagely mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76103,"Mineral water (Velleminfroy), bottled, strongly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
76059,"Mineral water (Wattwiller), bottled, lightly mineralized",beverages,0.0,0.0,0.0,0.0,0.0,0.0
11029,"Mint, dried",miscellaneous,283.0,19.9,22.2,6.03,0.0,29.8
11027,"Mint, fresh",miscellaneous,57.6,3.52,5.3,0.84,5.3,7.4
13027,"Mirabelle plum, pitted, raw","fruits, vegetables, legumes and nuts",74.6,0.63,18.0,0.5,13.3,2.2
20916,Miso,miscellaneous,188.0,11.7,18.1,6.01,6.2,5.4
11056,"Mix of 4 spices, powder",miscellaneous,348.0,6.09,50.5,8.69,0.0,21.6
9612,"Mix of cereals and pulses, raw",cereal products,354.0,13.7,59.0,4.0,4.5,11.0
18153,"Mix of chicory and coffee, instant, no added sugars, ready-to-drink (reconstituted with standard semi-skimmed milk)",beverages,53.7,3.74,5.9,1.62,5.0,0.46
18162,"Mix of chicory and coffee, instant, no added sugars, ready-to-drink (reconstituted with water)",beverages,27.8,0.56,6.06,0.3,0.43,0.6
18150,"Mix of chicory and coffee, powder, instant",beverages,332.0,9.3,66.9,0.35,0.0,12.0
15048,"Mix of nuts and dried fruit, no added salt","fruits, vegetables, legumes and nuts",493.0,8.29,51.0,26.3,7.0,6.36
15049,"Mix of nuts and raisins, no added salt","fruits, vegetables, legumes and nuts",541.0,12.5,31.8,37.2,29.4,9.6
15059,"Mix of nuts, grilled, salted","fruits, vegetables, legumes and nuts",637.0,18.6,9.69,54.7,4.55,10.5
15017,Mix of salted nuts and dried fruit,"fruits, vegetables, legumes and nuts",583.0,16.9,23.7,44.1,23.7,5.86
15018,Mix of salted nuts and raisins,"fruits, vegetables, legumes and nuts",561.0,16.6,27.1,39.6,21.6,8.4
25626,"Mixed diced vegetables salad, with sauce, prepacked",starters and dishes,129.0,2.5,3.47,10.7,1.56,4.0
20051,"Mixed diced vegetables, canned, drained","fruits, vegetables, legumes and nuts",40.4,2.32,5.59,0.28,1.73,3.16
20271,"Mixed diced vegetables, pre-cooked, to be recooked, frozen","fruits, vegetables, legumes and nuts",62.4,4.0,7.5,0.5,3.5,6.0
25506,Mixed meat on skewer,starters and dishes,208.0,19.7,1.02,13.8,1.01,0.33
25670,"Mixed salad with raw vegetables and chicken, with sauce, prepacked",starters and dishes,88.0,4.13,4.28,5.35,2.85,3.1
25667,"Mixed salad with raw vegetables and fish products, with sauce, prepacked",starters and dishes,120.0,4.78,7.58,7.5,2.5,1.6
25669,"Mixed salad with raw vegetables, chicken and cheese, with sauce, prepacked",starters and dishes,150.0,7.13,5.28,10.8,1.69,1.57
25666,"Mixed salad with raw vegetables, cold meat and cheese, with sauce, prepacked",starters and dishes,153.0,7.45,4.96,10.9,2.63,2.43
25668,"Mixed salad with raw vegetables, egg and fish products, with sauce, prepacked",starters and dishes,108.0,4.76,3.77,7.57,2.04,2.8
26277,"Mixed salad, Alaska-style, with surimi, pineapple, carrot, with sauce, prepacked",starters and dishes,170.0,3.81,7.12,13.4,3.36,2.3
25602,"Mixed salad, with meat/fish, canned",starters and dishes,110.0,8.06,6.4,5.3,1.9,2.0
20497,"Mixed vegetables for couscous, cooked","fruits, vegetables, legumes and nuts",29.6,1.58,3.87,0.42,2.09,2.33
20496,"Mixed vegetables for couscous, frozen, raw","fruits, vegetables, legumes and nuts",44.3,1.93,6.47,0.63,3.05,2.53
20266,"Mixed vegetables for ratatouille, frozen","fruits, vegetables, legumes and nuts",21.0,1.01,3.23,0.089,2.88,1.67
20263,"Mixed vegetables for soups, frozen, raw","fruits, vegetables, legumes and nuts",33.9,1.33,5.83,0.0,3.17,2.67
20101,"Mixed vegetables, frozen, raw","fruits, vegetables, legumes and nuts",65.1,2.26,5.71,2.65,2.18,4.7
23540,Moka cake,sugar and confectionery,386.0,4.1,23.0,30.8,17.0,0.4
51500,Molokhia powder (dried jute leaves),miscellaneous,239.0,23.0,12.7,1.8,6.9,40.0
51502,"Molokhia sauce, homemade",miscellaneous,215.0,1.13,1.45,21.0,1.2,8.4
25175,"Molokhia,beef-based mdish with jute mallow (or nalta jute), home-made",starters and dishes,189.0,10.6,1.2,14.7,1.2,4.7
30105,Montbeliard sausage to cook,"meat, egg and fish",322.0,17.3,1.72,27.3,0.5,0.0
12743,"Morbier cheese, from cow's milk",milk and milk products,355.0,22.8,0.0,29.2,0.0,0.0
20105,"Morel, raw","fruits, vegetables, legumes and nuts",23.5,3.12,0.1,0.57,0.057,2.8
13110,"Morello cherry, raw","fruits, vegetables, legumes and nuts",0.0,1.0,10.6,0.3,8.49,1.6
30789,Mortadella,"meat, egg and fish",310.0,15.2,0.69,27.4,0.67,1.7e-05
30797,"Mortadella with pistachios, pure pork","meat, egg and fish",317.0,14.4,0.42,28.2,0.41,1.97
30791,"Mortadella, pork and beef","meat, egg and fish",304.0,16.4,2.53,25.4,0.0,0.0
30790,"Mortadella, pure pork","meat, egg and fish",310.0,14.8,4.46,25.8,1.0,0.0
30104,Morteaux sausage,"meat, egg and fish",398.0,16.0,1.17,36.6,0.5,0.0
30108,"Morteaux sausage, boiled/cooked in water","meat, egg and fish",323.0,15.2,0.0,29.1,0.0,0.0
13419,"Moubin, pure juice, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.88,0.0,0.19,0.0,0.0
25123,"Moussaka, prepacked",starters and dishes,147.0,5.82,5.16,10.8,3.01,2.84
39235,"Mousse (chocolate, coffee, caramel or vanilla) topped with whipped cream, refrigerated",milk and milk products,177.0,3.75,19.2,9.35,17.7,0.57
19591,"Mozzarella cheese, from buffala's milk",milk and milk products,260.0,14.5,0.18,22.3,0.0,0.063
19590,"Mozzarella cheese, from cow's milk",milk and milk products,227.0,16.5,0.7,17.7,0.7,0.0
32004,Muesli (average),sugar and confectionery,433.0,8.87,63.4,14.3,19.4,6.9
32139,"Muesli, fortified with vitamins and minerals (average)",sugar and confectionery,436.0,8.78,63.6,14.6,19.7,6.77
32141,"Muesli, not fortified (average food)",sugar and confectionery,409.0,9.63,61.8,11.6,17.2,8.36
32110,"Muesli, with fruits, nuts and/or seeds, fortified with vitamins and minerals",sugar and confectionery,378.0,9.5,68.9,5.3,20.3,7.4
32113,"Muesli, with fruits, nuts and/or seeds, no added sugars, not fortified",sugar and confectionery,374.0,10.3,59.8,8.1,13.3,8.9
32138,"Muesli, with fruits, nuts and/or seeds, not fortified",sugar and confectionery,371.0,10.6,60.9,7.0,11.7,9.8
23952,"Muffin, with chocolate, prepacked",sugar and confectionery,444.0,5.58,52.5,23.0,30.2,2.42
23951,"Muffin, with fruits (e.g. blueberries), prepacked",sugar and confectionery,397.0,4.81,49.1,19.9,31.7,1.34
26091,"Mullet, raw","meat, egg and fish",118.0,20.1,1.35,3.62,0.0,0.0
26026,"Mullet, roasted/baked","meat, egg and fish",143.0,24.8,0.0,4.86,0.0,0.0
2050,"Multifruit juice, apple base, multivitamin",beverages,41.9,0.33,10.1,0.1,10.1,0.5
2048,"Multifruit juice, apple base, standard",beverages,49.9,0.33,12.2,0.1,10.1,0.5
2071,"Multifruit juice, from concentrate, multivitamin",beverages,45.5,0.29,10.8,0.091,10.3,0.27
2069,"Multifruit juice, from concentrate, standard",beverages,49.6,0.52,11.2,0.15,10.8,0.62
2036,"Multifruit juice, grape base, standard",beverages,54.6,0.5,13.0,0.0,13.0,0.3
2033,"Multifruit juice, juice and fruit puree",beverages,49.1,0.46,11.5,0.11,11.3,0.21
2011,"Multifruit juice, orange base, multivitamin",beverages,45.5,0.25,11.3,0.8,11.1,0.5
2038,"Multifruit juice, orange base, standard",beverages,46.8,0.7,10.4,0.16,10.1,0.44
2002,"Multifruit juice, pure juice, multivitamin",beverages,48.4,0.48,11.3,0.1,11.0,0.25
2035,"Multifruit juice, pure juice, standard",beverages,46.5,0.25,11.2,0.3,10.1,0.5
2010,"Multifruit nectar, apple base, multivitamin",beverages,36.4,0.05,9.1,0.1,9.1,0.0
2009,"Multifruit nectar, apple base, standard",beverages,41.1,0.28,10.0,0.1,10.0,0.0
2060,"Multifruit nectar, multivitamin",beverages,47.2,0.24,11.3,0.1,10.9,0.15
2062,"Multifruit nectar, orange base, multivitamin",beverages,42.6,0.4,10.3,0.1,10.3,0.5
2063,"Multifruit nectar, orange base, standard",beverages,50.2,0.25,11.9,0.1,11.4,0.33
2061,"Multifruit nectar, standard",beverages,49.7,0.3,11.5,0.089,11.0,0.3
20531,"Mung bean, fresh, boiled/cooked in water","fruits, vegetables, legumes and nuts",95.7,7.54,11.9,0.55,2.01,6.4
20029,"Mung bean, sprouted, canned, drained","fruits, vegetables, legumes and nuts",22.4,1.48,2.57,0.15,2.09,1.8
20183,"Mung bean, sprouted, raw","fruits, vegetables, legumes and nuts",28.3,2.57,3.4,0.5,3.4,1.7
12039,"Munster cheese, from cow's milk",milk and milk products,324.0,20.4,0.7,26.8,0.56,0.19
11160,"Mushroom sauce, prepacked",miscellaneous,98.8,3.2,6.3,6.26,2.2,2.25
20011,"Mushroom, all types, canned, drained","fruits, vegetables, legumes and nuts",24.9,1.87,2.56,0.29,2.19,2.4
20010,"Mushroom, all types, raw","fruits, vegetables, legumes and nuts",24.3,2.42,2.25,0.34,1.74,1.63
10013,"Mussel, boiled/cooked in water","meat, egg and fish",108.0,17.2,5.12,2.09,0.0,0.0
10028,"Mussel, canned in brine, drained","meat, egg and fish",97.6,16.1,2.6,2.1,0.52,1.95
10014,"Mussel, common, raw","meat, egg and fish",71.8,11.2,2.69,1.82,0.0,0.0
10083,"Mussels, filled (fat, parsley and garlic…), prepacked, raw",starters and dishes,283.0,9.56,4.2,24.8,0.3,1.5
10081,"Mussels, in Catalan-style sauce or marinade (tomatoes), canned, drained","meat, egg and fish",75.4,9.6,4.9,1.65,3.0,1.25
10082,"Mussels, in a oignon and white wine broth, prepacked",starters and dishes,91.9,10.3,7.43,2.24,1.05,0.53
11013,Mustard,miscellaneous,151.0,6.92,4.33,11.2,1.73,1.0
11157,"Mustard sauce, prepacked",miscellaneous,233.0,1.66,4.7,22.8,0.8,1.2
11021,"Mustard, with grains",miscellaneous,142.0,6.6,2.2,9.9,2.2,4.5
25159,"Mutton tagine, prepacked",starters and dishes,131.0,12.8,4.5,6.83,2.4,1.0
21006,"Mutton, leg, raw","meat, egg and fish",225.0,18.0,0.0,17.0,0.0,0.0
21007,"Mutton, leg, roasted/baked","meat, egg and fish",0.0,0.0,0.0,14.0,0.0,0.0
21001,"Mutton, meat, raw","meat, egg and fish",137.0,20.6,0.0,6.11,0.0,0.0
21003,"Mutton, shoulder, raw","meat, egg and fish",228.0,17.3,0.1,17.6,0.0,0.0
13399,"Nectarine, flesh and skin, pitted, raw (average)","fruits, vegetables, legumes and nuts",49.5,0.74,11.3,0.5,8.84,0.47
13149,"Nectarine, white, flesh and skin, pitted, raw","fruits, vegetables, legumes and nuts",49.5,0.81,11.4,0.5,8.9,0.5
13148,"Nectarine, yellow, flesh and skin, pitted, raw","fruits, vegetables, legumes and nuts",49.5,0.69,11.3,0.5,8.8,0.6
12031,"Neufchâtel cheese, from cow's milk",milk and milk products,300.0,18.1,0.0,25.5,0.0,0.0
20158,"New Zealand spinach, cooked","fruits, vegetables, legumes and nuts",13.5,1.3,1.0,0.17,0.25,1.4
27025,"Nile perch, raw","meat, egg and fish",82.4,19.1,0.0,0.68,0.0,0.0
4035,"Noisette potato, frozen, cooked","fruits, vegetables, legumes and nuts",191.0,2.81,28.4,6.6,0.2,3.4
4013,"Noisette potato, frozen, raw","fruits, vegetables, legumes and nuts",179.0,2.44,25.3,7.02,0.56,2.42
18029,Non-alcoholic beverage (average),beverages,27.9,0.06,6.86,0.023,6.64,0.06
25183,"Noodles with shrimps, prepacked, sautéed/pan-fried, without added fat",starters and dishes,104.0,4.88,12.6,3.4,1.7,1.6
25243,"Noodles, asian style, instant, flavoured, cooked",starters and dishes,164.0,3.75,21.1,6.9,0.0,1.0
20998,"North Atlantic rockweed (Ascophyllum nodosum), dried or dehydrated",miscellaneous,206.0,7.4,16.3,2.7,0.0,43.6
27011,"Northern pike, raw","meat, egg and fish",87.7,18.8,1.0,0.94,0.0,0.0
27002,"Northern pike, roasted/baked","meat, egg and fish",100.0,23.1,0.0,0.88,0.0,0.0
10012,"Norway lobster or scampi, breaded, fried","meat, egg and fish",282.0,10.9,29.0,13.6,0.0,0.0
10044,"Norway lobster, boiled/cooked in water","meat, egg and fish",92.6,20.9,0.0,0.98,0.0,0.0
10024,"Norway lobster, raw","meat, egg and fish",89.8,19.1,1.53,0.79,0.0,0.0
31127,"Nougat, soft",sugar and confectionery,437.0,6.98,69.3,13.9,60.8,3.27
11194,"Nuoc mam sauce or fish sauce, prepacked",miscellaneous,81.2,9.3,10.9,0.0,8.34,0.2
26033,"Nursehound or lesser spotted dogfish, cooked","meat, egg and fish",104.0,25.4,0.0,0.29,0.0,0.0
26074,"Nursehound or lesser spotted dogfish, raw","meat, egg and fish",97.8,23.3,0.0,0.5,0.0,0.0
11048,Nutmeg,miscellaneous,506.0,5.84,27.4,36.3,2.99,20.8
9640,Oat bran,miscellaneous,361.0,16.8,50.6,6.52,2.23,16.7
18899,"Oat drink, plain, no added sugar, not fortified, prepacked",beverages,41.0,0.25,7.78,1.1,5.0,0.5
32140,Oat flakes,sugar and confectionery,369.0,10.6,57.7,7.82,1.04,11.2
9313,"Oat flakes, boiled/cooked in water",cereal products,69.1,2.54,10.3,1.52,0.23,1.7
9310,"Oat, raw",cereal products,378.0,16.9,55.7,6.9,1.2,10.6
10079,"Octopus, common, cooked","meat, egg and fish",156.0,29.8,4.4,2.08,0.0,0.0
10018,"Octopus, common, raw","meat, egg and fish",60.1,12.9,0.97,0.5,0.0,0.0
40601,"Offal, cooked (average)","meat, egg and fish",159.0,27.4,2.18,4.58,0.12,0.45
58103,"Okra, cooked","fruits, vegetables, legumes and nuts",22.4,1.87,2.01,0.21,2.01,2.5
20822,"Okra, flesh without peduncle, blanched, frozen, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.24,5.28,0.1,0.0,5.17
58100,"Okra, raw","fruits, vegetables, legumes and nuts",31.0,1.93,3.8,0.19,1.48,3.2
20820,"Okra, whole, canned, solids and liquids, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.0,0.0,0.0,0.0,2.8
20821,"Okra, whole, canned, steamed, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,1.8,4.69,0.3,0.0,4.8
13184,Olive (average),miscellaneous,165.0,1.29,0.65,16.6,0.029,3.83
17270,"Olive oil, extra virgin",fats and oils,899.0,0.25,0.0,99.9,0.0,0.0
13032,"Olive, black, in brine",miscellaneous,173.0,1.38,0.1,17.2,0.0,6.2
13131,"Olive, black, in oil (Greek olive)",miscellaneous,349.0,2.19,4.33,33.3,0.3,11.6
13033,"Olive, green, in brine",miscellaneous,164.0,1.13,0.61,16.6,0.0,3.6
13147,"Olive, green, stuffed (anchovy, sweet peppers, etc…)",miscellaneous,156.0,2.09,1.17,15.2,0.4,3.0
13186,"Olives, black (average food)",miscellaneous,182.0,1.41,0.26,18.0,0.015,6.46
22506,"Omelette with cheese, homemade","meat, egg and fish",255.0,17.7,2.56,19.3,0.4,0.0
22509,"Omelette with herbs, homemade","meat, egg and fish",147.0,9.5,1.98,11.2,0.8,0.55
22507,"Omelette with lardoons, homemade","meat, egg and fish",267.0,12.5,1.46,23.5,0.68,0.0
22508,"Omelette with mushrooms, homemade","meat, egg and fish",125.0,8.09,2.28,9.2,0.7,0.45
22511,"Omelette with vegetables, cheese or meat (average)","meat, egg and fish",179.0,9.61,4.83,13.2,0.81,0.96
22500,"Omelette, plain, homemade","meat, egg and fish",196.0,13.8,0.9,15.3,0.31,0.0
20035,"Onion, cooked","fruits, vegetables, legumes and nuts",34.6,1.3,6.2,0.2,4.0,1.4
20180,"Onion, dried","fruits, vegetables, legumes and nuts",355.0,8.95,74.1,0.46,37.4,9.2
20235,"Onion, frozen, raw","fruits, vegetables, legumes and nuts",30.3,0.89,5.22,0.06,3.81,2.65
11055,"Onion, pickled in vinegar",miscellaneous,0.0,0.6,2.5,0.15,2.5,1.8
20034,"Onion, raw","fruits, vegetables, legumes and nuts",39.0,1.1,6.25,0.62,4.8,1.7
20324,"Onion, red, sautéed/pan-fried, without added fat","fruits, vegetables, legumes and nuts",41.5,1.69,7.55,0.3,6.7,2.1
20322,"Onion, white or yellow, sautéed/pan-fried, without added fat","fruits, vegetables, legumes and nuts",39.2,1.56,6.73,0.3,5.0,2.8
13431,"Orange (local variety), flesh without skin, without seeds, raw, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.6,0.0,0.67,0.0,0.0
2013,"Orange juice, fresh",beverages,44.8,0.7,9.19,0.2,8.4,0.2
2012,"Orange juice, from concentrate",beverages,45.6,0.63,9.59,0.13,9.59,0.25
2070,"Orange juice, pure juice",beverages,45.4,0.61,9.61,0.11,9.61,0.28
2375,Orange nectar,beverages,41.6,0.32,9.19,0.086,9.19,0.2
13034,"Orange, flesh without skin, without seeds, raw","fruits, vegetables, legumes and nuts",42.0,0.75,8.03,0.5,7.6,2.7
11035,"Oregano, dried",miscellaneous,265.0,9.0,26.4,4.28,4.09,42.5
12119,"Ossau-Iraty cheese, from ewe's milk",milk and milk products,423.0,24.2,1.0,36.0,0.12,0.0
25164,"Osso buco from veal (with vegetables and white wine), homemade",starters and dishes,102.0,12.5,3.5,4.06,1.1,0.6
36801,"Ostrich, meat, cooked","meat, egg and fish",168.0,26.2,0.0,7.07,0.0,0.0
36800,"Ostrich, meat, raw","meat, egg and fish",159.0,20.2,0.0,8.7,0.0,0.0
13211,"Other fruit compote, prepacked","fruits, vegetables, legumes and nuts",101.0,0.25,23.9,0.072,23.1,2.0
31083,Other jam,sugar and confectionery,244.0,0.36,59.8,0.15,57.3,1.47
30887,"Other jam, reduced sugar",sugar and confectionery,162.0,0.75,38.0,0.21,38.0,1.8
8450,Ox muzzle,"meat, egg and fish",151.0,26.2,0.0,5.17,0.0,0.0
20114,"Oyster mushroom, raw","fruits, vegetables, legumes and nuts",26.8,3.31,1.5,0.41,1.07,2.3
11223,"Oyster sauce, prepacked",miscellaneous,50.7,1.35,10.6,0.25,0.0,0.3
10011,"Oyster, raw","meat, egg and fish",67.2,8.64,3.86,1.91,0.0,0.0
26125,"Pacific cod, raw","meat, egg and fish",64.8,15.3,0.0,0.41,0.0,0.0
10035,"Pacific oyster, raw","meat, egg and fish",67.2,8.64,3.86,1.91,0.0,0.0
20018,"Palm heart, canned, drained","fruits, vegetables, legumes and nuts",41.5,2.51,5.5,0.56,1.5,2.2
16200,Palm kernel fat,fats and oils,900.0,0.0,0.0,100.0,0.0,0.0
16150,"Palm oil, refined",fats and oils,900.0,0.0,0.0,100.0,0.0,0.0
23828,"Pancake filled with chocolate and hazelnut spread, prepacked",sugar and confectionery,331.0,6.83,50.1,11.0,28.1,2.2
23827,"Pancake, with sugar(s), prepacked",sugar and confectionery,358.0,5.5,45.3,16.6,25.6,2.2
28858,Pancetta,"meat, egg and fish",349.0,20.2,2.49,28.8,0.43,0.0
27018,"Pangasius, filets, cooked","meat, egg and fish",79.0,17.5,0.0,1.0,0.0,0.0
19685,"Panna cotta, with fruit preparation or caramel, refrigerated",milk and milk products,192.0,2.69,15.9,12.1,15.8,1.44
20829,"Papaya immature, flesh without skin, raw, from Martinique","fruits, vegetables, legumes and nuts",0.0,0.67,0.0,0.0033,0.0,0.0
20830,"Papaya immature, flesh without skin, steamed, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.63,0.0,0.0,0.0,0.0
2045,Papaya nectar,beverages,58.9,0.17,13.9,0.15,13.9,0.6
13035,"Papaya, flesh without skin, raw","fruits, vegetables, legumes and nuts",39.6,0.75,8.53,0.3,8.1,1.8
